Manifesto;Filial;Data;Veículo;Destino;Serviços;NFs;Kg Real;Kg Taxado;M3;Vale frete;Valor NF;Valor Fretes;Valor Final;% Aprov. Veículo;Km saída;Km chegada;Km final;Classificação;Observações operacionais;Status;Usuário
78015;LSP REIS MATRIZ SJC;12/09/2025;AMX0E01;Ferraz de Vasconcelos;1;11;4404;4404;0;850;43998;1014;1690;62;0;0;0;Adoro Varzea Paulista;;Em trânsito;Matheus Antonioli
78016;LSP REIS MATRIZ SJC;12/09/2025;DCM3381;Itaquaquecetuba;1;8;2222;2222;0;518;19927;811;1353;138;657816;657924;108;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78017;LSP REIS MATRIZ SJC;12/09/2025;FBV3H43;Itaquaquecetuba;1;10;3452;3452;0;0;30481;889;1483;69;598442;598592;150;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78018;LSP REIS MATRIZ SJC;12/09/2025;EKH9C80;Suzano;1;5;3455;3455;0;907;36488;889;1483;86;320190;320324;134;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78019;LSP REIS MATRIZ SJC;12/09/2025;ERN0D21;Mogi das Cruzes;1;10;2951;2951;0;977;27864;811;1353;118;289381;289599;218;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78020;LSP REIS MATRIZ SJC;12/09/2025;DVT8G76;Suzano;1;9;2997;2997;0;1008;30543;811;1353;157;553714;553907;193;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78021;LSP REIS MATRIZ SJC;12/09/2025;EJW3H83;Caraguatatuba;1;5;2082;2082;0;862;21058;728;1214;104;492431;492750;319;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78022;LSP REIS MATRIZ SJC;12/09/2025;FNF2E32;Itaquaquecetuba;2;2;2371;2371;0;0;30785;583;973;94;624591;624734;143;Adoro Vista Foods;;Finalizado;Matheus Antonioli
78023;LSP REIS MATRIZ SJC;12/09/2025;GAN5E34;Itaquaquecetuba;1;7;2783;2783;0;878;17705;811;1353;79;243375;243527;152;Adoro Vista Foods;;Finalizado;Matheus Antonioli
78024;LSP REIS MATRIZ SJC;12/09/2025;FUB1F65;Mogi das Cruzes;1;5;3237;3237;0;1077;28554;811;1353;80;595095;595329;234;Adoro Vista Foods;;Finalizado;Matheus Antonioli
78025;LSP REIS MATRIZ SJC;12/09/2025;MFI7C33;Lorena;4;4;3938;3938;0;0;35450;1037;1729;71;630821;630920;99;Adoro Vista Foods;;Finalizado;Matheus Antonioli
78026;LSP REIS MATRIZ SJC;12/09/2025;CPI5G77;Mogi das Cruzes;3;3;208;208;0;629;7952;139;139;13;765520;765734;214;Marfrig ( BRF );EMBARCADO  7795843 7795844 7795847 7797808 7797809 7798376 7798377 7798378 7797834;Finalizado;Henrique Praxedes
78027;LSP REIS MATRIZ SJC;12/09/2025;CVN8J48;Jacareí;1;13;3711;3711;0;1216;35860;811;1353;106;755978;756211;233;Adoro Vista Foods;;Finalizado;Matheus Antonioli
78028;LSP REIS MATRIZ SJC;12/09/2025;FOF2B00;;1;0;0;0;0;327;0;0;0;0;320180;320257;77;Marfrig ( BRF );EMBARCADO  1173185 1173184 1173189 1173226 1173405 1173406;Em trânsito;Henrique Praxedes
78029;LSP REIS MATRIZ SJC;12/09/2025;FMG6F73;;1;0;0;0;0;767;0;0;0;0;286810;287126;316;Marfrig ( BRF );EMBARCADO 1173324 1173328  1173523 1173469 1173464 1173434 1173436  1173204 1173203 1173310 1173197 1173382 1173342 1137191 1173313 1173198 1173415;Em trânsito;Henrique Praxedes
78030;LSP REIS MATRIZ SJC;12/09/2025;DXY5B21;São Sebastião;7;7;0;0;0;812;12987;1144;1144;0;442596;442906;310;GOLD PAO;CARGA: 10216768 NFS 35282 35330 35268 35288 35276 35328 35281;Finalizado;Henrique Praxedes
78031;LSP REIS MATRIZ SJC;12/09/2025;ETU8G60;Mogi das Cruzes;1;15;3305;3305;0;1122;29631;811;1353;102;236262;236448;186;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78032;LSP REIS MATRIZ SJC;12/09/2025;EGO5H38;Itaquaquecetuba;1;13;3398;3398;0;869;32494;811;1353;169;505542;505688;146;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78033;LSP REIS MATRIZ SJC;12/09/2025;DAH0E39;Mogi das Cruzes;1;8;2379;2379;0;517;25062;583;973;118;638483;638510;27;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78034;LSP REIS MATRIZ SJC;12/09/2025;CVN9I54;Mogi das Cruzes;1;14;4157;4157;0;0;39838;889;1483;103;893951;894085;134;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78036;LSP REIS MATRIZ SJC;12/09/2025;PDZ1F90;Cachoeira Paulista;1;6;3602;3602;0;1392;42970;947;1578;90;435511;435832;321;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78037;LSP REIS MATRIZ SJC;12/09/2025;CNE2F63;;1;0;0;0;0;619;811;0;811;0;592228;592432;204;Adoro Varzea Paulista;CARGA DO 3º ADORO;Em trânsito;Matheus Antonioli
78038;LSP REIS MATRIZ SJC;12/09/2025;EIB9F27;;1;0;0;0;0;650;811;0;811;0;0;0;0;Adoro Varzea Paulista;CARGA 3º ADORO DIVIDIDA COM ECT5187 NF ALOCADA: 3728021;Em trânsito;Matheus Antonioli
78039;LSP REIS MATRIZ SJC;12/09/2025;ECT5187;;1;0;0;0;0;648;650;0;650;0;434500;434620;120;Adoro Varzea Paulista;CARGA 3° ADORO DIVIDIDA COM EIB9F27 NFS ALOCADAS: 3728022, 3728023, 3728024, 3728025, 3728026, 3728027, 3728028;Em trânsito;Matheus Antonioli
78040;LSP REIS MATRIZ SJC;12/09/2025;LPZ9A14;;1;0;0;0;0;625;0;0;0;0;580318;580422;104;Adoro Varzea Paulista;CARGA DIVIDIDA COM DCM3381 NFS ALOCADAS: 3727671 3727667 3727666 3727665 3727668;Em trânsito;Matheus Antonioli
78041;LSP REIS MATRIZ SJC;13/09/2025;EGD6F32;Guaratinguetá;2;12;794;794;0;711;12437;661;661;49;653822;654087;265;FRZ Log;EMBARCADP NF 393483 393484 393485 393487;Finalizado;Gustavo Henrique Vitoriano dos Santos
78042;LSP REIS MATRIZ SJC;13/09/2025;FKC0F45;;1;0;0;0;0;498;0;0;0;0;232744;233048;304;Marfrig ( BRF );NFS 1174711 1174712 1174680 1173235 1173523 1173415 1174722;Em trânsito;Henrique Praxedes
78043;LSP REIS MATRIZ SJC;13/09/2025;TBQ6G46;Taubaté, Caçapava;6;14;2030;2030;0;0;37610;1593;1593;101;8648;8814;166;FRZ Log;;Finalizado;Gustavo Henrique Vitoriano dos Santos
78044;LSP REIS MATRIZ SJC;13/09/2025;QNX1D83;Campos do Jordão;1;1;202;202;0;270;3000;184;184;31;0;0;0;FRZ Log;;Pendente;Gustavo Henrique Vitoriano dos Santos
78045;LSP REIS MATRIZ SJC;13/09/2025;ERJ4C92;Lorena, Cachoeira Paulista, Piquete, Cruzeiro;4;8;1150;1150;0;755;27164;801;801;71;407020;407325;305;FRZ Log;;Finalizado;Gustavo Henrique Vitoriano dos Santos
78046;LSP REIS MATRIZ SJC;13/09/2025;DRJ8010;Guarujá, São Vicente;2;15;2151;2151;0;1124;23788;1956;1956;97;543165;543581;416;FRZ Log;;Finalizado;Gustavo Henrique Vitoriano dos Santos
78047;LSP REIS MATRIZ SJC;13/09/2025;DRL2D56;São José dos Campos, Jacareí;6;13;1018;1018;0;630;18700;795;795;63;707541;707700;159;FRZ Log;;Finalizado;Gustavo Henrique Vitoriano dos Santos
78048;LSP REIS MATRIZ SJC;13/09/2025;FSS2E39;;1;0;1;1;0;499;585;0;585;0;617142;617448;306;MINERVA;PERNOITE DO CFY2A84 - NFS - 5791374 5791376 5791377 5791378 5791379;Em trânsito;Matheus Antonioli
78049;LSP REIS MATRIZ SJC;13/09/2025;EUL0B36;São Sebastião;1;9;336;336;0;605;9118;209;721;51;393149;393596;447;MEGGS;+ REE NFS 640537 - 640538 - 640539 - 640540;Finalizado;Matheus Antonioli
78050;LSP REIS MATRIZ SJC;13/09/2025;KOU1E44;Ubatuba;1;21;575;575;0;744;16850;380;1081;35;603913;604236;323;MEGGS;+ REE MINERVA NF 5791147;Finalizado;Matheus Antonioli
78051;LSP REIS MATRIZ SJC;13/09/2025;QNX1D83;;1;0;1;1;0;432;585;0;585;0;309535;309751;216;MINERVA;PERNOITE DO EBO8D53 NFS - 5791430 5791431 5791432 + FRZ LOG;Em trânsito;Matheus Antonioli
78052;LSP REIS MATRIZ SJC;15/09/2025;ELW5C30;Pindamonhangaba, Guaratinguetá, Cruzeiro;4;10;984;984;0;819;12665;885;885;61;654114;654397;283;FRZ Log;EMBARCDO NF 45787;Finalizado;Juliana Curi Ferreira
78053;LSP REIS MATRIZ SJC;15/09/2025;ERJ4C92;Mogi Mirim, Itapira, Mogi Guaçu, Bragança Paulista;4;10;1072;1072;0;930;19322;866;866;67;437337;437801;464;FRZ Log;;Finalizado;Juliana Curi Ferreira
78054;LSP REIS MATRIZ SJC;15/09/2025;FSS2E39;Jacareí, São José dos Campos;2;4;284;284;0;330;4133;258;258;43;617464;617545;81;FRZ Log;;Finalizado;Juliana Curi Ferreira
78055;LSP REIS MATRIZ SJC;15/09/2025;EFV6J80;Santos;1;3;1197;1197;0;805;19867;1088;1088;74;374684;375034;350;FRZ Log;;Finalizado;Juliana Curi Ferreira
78056;LSP REIS MATRIZ SJC;15/09/2025;BYP9G76;José Bonifácio, São José do Rio Preto;2;2;4509;4509;0;0;72807;3040;3040;90;429062;430265;1203;FRZ Log;;Finalizado;Juliana Curi Ferreira
78057;LSP REIS MATRIZ SJC;15/09/2025;FWG7E97;Ribeirão Preto;5;5;3415;3415;0;0;65102;2626;2626;68;435586;436378;792;FRZ Log;;Finalizado;Juliana Curi Ferreira
78058;LSP REIS MATRIZ SJC;15/09/2025;FOD9H62;Ribeirão Preto;4;4;2791;2791;0;0;54009;2061;2061;69;666273;667050;777;FRZ Log;;Finalizado;Juliana Curi Ferreira
78059;LSP REIS MATRIZ SJC;15/09/2025;DRJ8010;Franca;5;5;1876;1876;0;1955;44631;1279;1279;85;543594;544564;970;FRZ Log;;Finalizado;Juliana Curi Ferreira
78060;LSP REIS MATRIZ SJC;15/09/2025;MIO9D74;Franca;6;6;1438;1438;0;1616;34863;980;980;89;658236;659216;980;FRZ Log;;Finalizado;Juliana Curi Ferreira
78061;LSP REIS MATRIZ SJC;15/09/2025;EYE9683;Franca;2;2;1501;1501;0;1569;26064;1415;1415;93;730363;731304;941;FRZ Log;;Finalizado;Juliana Curi Ferreira
78062;LSP REIS MATRIZ SJC;15/09/2025;EGD6F32;Batatais, Franca;4;5;1671;1671;0;1463;36371;1410;1410;104;654125;655074;949;FRZ Log;;Finalizado;Juliana Curi Ferreira
78063;LSP REIS MATRIZ SJC;15/09/2025;ERC4I24;Itaquaquecetuba;3;3;2109;2109;0;0;73189;968;968;38;704375;704556;181;FRZ Log;;Finalizado;Juliana Curi Ferreira
78064;LSP REIS MATRIZ SJC;15/09/2025;FAT1H80;Poá;2;2;1775;1775;0;0;61777;806;806;44;594800;594940;140;FRZ Log;;Finalizado;Juliana Curi Ferreira
78065;LSP REIS MATRIZ SJC;15/09/2025;KQV2B20;Cotia, Mauá;2;2;1394;1394;0;810;20750;1156;1156;82;173202;173511;309;FRZ Log;;Finalizado;Juliana Curi Ferreira
78066;LSP REIS MATRIZ SJC;15/09/2025;EWR1B31;Mogi das Cruzes;3;3;806;806;0;639;27967;371;371;53;617250;617416;166;FRZ Log;;Finalizado;Juliana Curi Ferreira
78067;LSP REIS MATRIZ SJC;15/09/2025;DKI9I63;Ituverava, São Joaquim da Barra, São José da Bela Vista;4;4;1574;1574;0;0;27338;1471;1471;98;0;0;0;FRZ Log;;Em trânsito;Juliana Curi Ferreira
78068;LSP REIS MATRIZ SJC;15/09/2025;FKC0F45;São Paulo, Jandira;5;5;498;498;0;585;11494;310;310;69;233158;233578;420;FRZ Log;;Finalizado;Juliana Curi Ferreira
78069;LSP REIS MATRIZ SJC;15/09/2025;EUL0B36;Sumaré, Campinas;2;2;268;268;0;705;5477;137;137;41;394625;395205;580;FRZ Log;EMBARCADO NFS 257804 257811 257824;Finalizado;Juliana Curi Ferreira
78070;LSP REIS MATRIZ SJC;15/09/2025;FBS9H88;;1;0;0;0;0;520;0;0;0;0;507523;507857;334;FRZ Log;REFERENTE NOTAS 393081 393505;Em trânsito;Juliana Curi Ferreira
78071;LSP REIS MATRIZ SJC;15/09/2025;SVY3I37;São Paulo;4;4;1027;1027;0;845;16755;852;852;68;34668;35055;387;FRZ Log;EMBARCADO NFS 393497 393498 726;Finalizado;Juliana Curi Ferreira
78072;LSP REIS MATRIZ SJC;15/09/2025;FBV3H43;São Paulo;3;3;1456;1456;0;0;43047;725;725;29;676312;676543;231;FRZ Log;;Finalizado;Juliana Curi Ferreira
78073;LSP REIS MATRIZ SJC;15/09/2025;DBL6F53;São Paulo;1;1;1574;1574;0;0;54813;715;715;13;921216;921413;197;FRZ Log;;Finalizado;Juliana Curi Ferreira
78074;LSP REIS MATRIZ SJC;15/09/2025;FWU8C95;São Paulo;3;3;2572;2572;0;0;61533;1767;1767;51;382949;383176;227;FRZ Log;;Finalizado;Juliana Curi Ferreira
78075;LSP REIS MATRIZ SJC;15/09/2025;CVN9I53;São Paulo;1;1;2102;2102;0;1245;72895;955;955;84;657153;657630;477;FRZ Log;;Finalizado;Juliana Curi Ferreira
78076;LSP REIS MATRIZ SJC;15/09/2025;MFI7C33;Franco da Rocha;3;3;2529;2529;0;0;72157;1149;1149;45;630933;631223;290;FRZ Log;;Finalizado;Juliana Curi Ferreira
78077;LSP REIS MATRIZ SJC;15/09/2025;MKR1F49;Guarulhos;2;2;1052;1052;0;554;36621;478;478;65;399585;399707;122;FRZ Log;;Finalizado;Juliana Curi Ferreira
78078;LSP REIS MATRIZ SJC;15/09/2025;ENM6J23;Guarulhos;2;2;1276;1276;0;618;44379;580;580;79;762944;763124;180;FRZ Log;;Finalizado;Juliana Curi Ferreira
78079;LSP REIS MATRIZ SJC;15/09/2025;QPS6A46;Guarulhos;2;2;1571;1571;0;624;54510;714;714;104;101452;101638;186;FRZ Log;;Finalizado;Juliana Curi Ferreira
78080;LSP REIS MATRIZ SJC;15/09/2025;ECT3A35;Guarulhos;2;2;1541;1541;0;570;53627;700;700;102;157782;157919;137;FRZ Log;;Finalizado;Juliana Curi Ferreira
78081;LSP REIS MATRIZ SJC;15/09/2025;FUB1F65;Guarulhos, São Paulo;4;4;1941;1941;0;1008;47232;1279;1279;48;595331;595524;193;FRZ Log;;Finalizado;Juliana Curi Ferreira
78084;LSP REIS MATRIZ SJC;15/09/2025;ETU8G60;Santa Branca;1;6;2617;2617;0;978;29319;811;1353;80;236491;236605;114;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
78085;LSP REIS MATRIZ SJC;15/09/2025;ERN0D21;Taubaté;1;5;2542;2542;0;837;30661;811;1353;101;289684;289809;125;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
